RoundNum,OppNum,Side,PD,TeamNum,Ballot_Result,TotalWins,TotalTies,TotalLosses,TotalBallots,TotalCS,TotalOCS,TotalPD,Rank,TeamName,OppName,EarnedBid,EarnedHonorableMention,WonSPAMTA,SPAMTAHonorableMention,SPAMTARanks,Student0,Role0,Ranks0,Side0,Student1,Role1,Ranks1,Side1,Student2,Role2,Ranks2,Side2,Student3,Role3,Ranks3,Side3,name,host,location,level,year,amta_rep_0,amta_rep_1,tab_note_0,tab_note_1,tab_note_2
4,1014,Π,10,1273,Win,3,0,5,3.0,14.0,60.0,-7,17,Temple University A,Temple University A,False,False,False,False,,Samantha Panich,Attorney,18,π,,,,,,,,,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
4,1014,Π,2,1273,Win,3,0,5,3.0,14.0,60.0,-7,17,Temple University A,Temple University A,False,False,False,False,,Samantha Panich,Attorney,18,π,,,,,,,,,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
1,1491,Δ,-20,1274,Loss,3,0,5,3.0,14.0,58.0,17,3,Temple University B,Temple University B,False,False,False,False,,Aidan Carickhoff,Attorney,18,∆,Amelia Boland,Attorney,17,∆,,,,,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
1,1491,Δ,-9,1274,Loss,3,0,5,3.0,14.0,58.0,17,3,Temple University B,Temple University B,False,False,False,False,,Aidan Carickhoff,Attorney,18,∆,Amelia Boland,Attorney,17,∆,,,,,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
2,1478,Π,18,1274,Win,3,0,5,3.0,14.0,58.0,17,3,Temple University B,Temple University B,False,False,False,False,,Aidan Carickhoff,Attorney,18,∆,Amelia Boland,Attorney,17,∆,,,,,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
2,1478,Π,-2,1274,Loss,3,0,5,3.0,14.0,58.0,17,3,Temple University B,Temple University B,False,False,False,False,,Aidan Carickhoff,Attorney,18,∆,Amelia Boland,Attorney,17,∆,,,,,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
3,1389,Δ,38,1274,Win,3,0,5,3.0,14.0,58.0,17,3,Temple University B,Temple University B,False,False,False,False,,Aidan Carickhoff,Attorney,18,∆,Amelia Boland,Attorney,17,∆,,,,,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
3,1389,Δ,25,1274,Win,3,0,5,3.0,14.0,58.0,17,3,Temple University B,Temple University B,False,False,False,False,,Aidan Carickhoff,Attorney,18,∆,Amelia Boland,Attorney,17,∆,,,,,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
4,1103,Π,-13,1274,Loss,3,0,5,3.0,14.0,58.0,17,3,Temple University B,Temple University B,False,False,False,False,,Aidan Carickhoff,Attorney,18,∆,Amelia Boland,Attorney,17,∆,,,,,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
4,1103,Π,-20,1274,Loss,3,0,5,3.0,14.0,58.0,17,3,Temple University B,Temple University B,False,False,False,False,,Aidan Carickhoff,Attorney,18,∆,Amelia Boland,Attorney,17,∆,,,,,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
1,1135,Δ,7,1339,Win,6,0,2,6.0,23.0,79.0,52,13,Howard University A,Howard University A,False,False,False,False,,Nazeerah Ali,Attorney,19,∆,,,,,,,,,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
1,1135,Δ,8,1339,Win,6,0,2,6.0,23.0,79.0,52,13,Howard University A,Howard University A,False,False,False,False,,Nazeerah Ali,Attorney,19,∆,,,,,,,,,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
2,1370,Π,6,1339,Win,6,0,2,6.0,23.0,79.0,52,13,Howard University A,Howard University A,False,False,False,False,,Nazeerah Ali,Attorney,19,∆,,,,,,,,,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
2,1370,Π,10,1339,Win,6,0,2,6.0,23.0,79.0,52,13,Howard University A,Howard University A,False,False,False,False,,Nazeerah Ali,Attorney,19,∆,,,,,,,,,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
3,1219,Π,-1,1339,Loss,6,0,2,6.0,23.0,79.0,52,13,Howard University A,Howard University A,False,False,False,False,,Nazeerah Ali,Attorney,19,∆,,,,,,,,,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
3,1219,Π,-6,1339,Loss,6,0,2,6.0,23.0,79.0,52,13,Howard University A,Howard University A,False,False,False,False,,Nazeerah Ali,Attorney,19,∆,,,,,,,,,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
4,1488,Δ,14,1339,Win,6,0,2,6.0,23.0,79.0,52,13,Howard University A,Howard University A,False,False,False,False,,Nazeerah Ali,Attorney,19,∆,,,,,,,,,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
4,1488,Δ,14,1339,Win,6,0,2,6.0,23.0,79.0,52,13,Howard University A,Howard University A,False,False,False,False,,Nazeerah Ali,Attorney,19,∆,,,,,,,,,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
1,1488,Δ,-2,1340,Loss,5,1,2,5.5,19.0,71.0,22,7,Howard University B,Howard University B,False,False,False,False,,Meric Pope,Witness,19,π,,,,,,,,,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
1,1488,Δ,19,1340,Win,5,1,2,5.5,19.0,71.0,22,7,Howard University B,Howard University B,False,False,False,False,,Meric Pope,Witness,19,π,,,,,,,,,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
2,1708,Π,1,1340,Win,5,1,2,5.5,19.0,71.0,22,7,Howard University B,Howard University B,False,False,False,False,,Meric Pope,Witness,19,π,,,,,,,,,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
2,1708,Π,7,1340,Win,5,1,2,5.5,19.0,71.0,22,7,Howard University B,Howard University B,False,False,False,False,,Meric Pope,Witness,19,π,,,,,,,,,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
3,1487,Δ,-6,1340,Loss,5,1,2,5.5,19.0,71.0,22,7,Howard University B,Howard University B,False,False,False,False,,Meric Pope,Witness,19,π,,,,,,,,,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
3,1487,Δ,1,1340,Win,5,1,2,5.5,19.0,71.0,22,7,Howard University B,Howard University B,False,False,False,False,,Meric Pope,Witness,19,π,,,,,,,,,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
4,1647,Π,2,1340,Win,5,1,2,5.5,19.0,71.0,22,7,Howard University B,Howard University B,False,False,False,False,,Meric Pope,Witness,19,π,,,,,,,,,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
4,1647,Π,0,1340,Tie,5,1,2,5.5,19.0,71.0,22,7,Howard University B,Howard University B,False,False,False,False,,Meric Pope,Witness,19,π,,,,,,,,,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
1,1103,Δ,-8,1360,Loss,4,0,4,4.0,13.0,63.0,-11,4,University of Pennsylvania C,University of Pennsylvania C,False,False,False,False,,,,,,,,,,,,,,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
1,1103,Δ,4,1360,Win,4,0,4,4.0,13.0,63.0,-11,4,University of Pennsylvania C,University of Pennsylvania C,False,False,False,False,,,,,,,,,,,,,,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
2,1391,Π,-4,1360,Loss,4,0,4,4.0,13.0,63.0,-11,4,University of Pennsylvania C,University of Pennsylvania C,False,False,False,False,,,,,,,,,,,,,,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
2,1391,Π,5,1360,Win,4,0,4,4.0,13.0,63.0,-11,4,University of Pennsylvania C,University of Pennsylvania C,False,False,False,False,,,,,,,,,,,,,,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
3,1491,Δ,-6,1360,Loss,4,0,4,4.0,13.0,63.0,-11,4,University of Pennsylvania C,University of Pennsylvania C,False,False,False,False,,,,,,,,,,,,,,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
3,1491,Δ,-15,1360,Loss,4,0,4,4.0,13.0,63.0,-11,4,University of Pennsylvania C,University of Pennsylvania C,False,False,False,False,,,,,,,,,,,,,,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
4,1708,Π,10,1360,Win,4,0,4,4.0,13.0,63.0,-11,4,University of Pennsylvania C,University of Pennsylvania C,False,False,False,False,,,,,,,,,,,,,,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
4,1708,Π,3,1360,Win,4,0,4,4.0,13.0,63.0,-11,4,University of Pennsylvania C,University of Pennsylvania C,False,False,False,False,,,,,,,,,,,,,,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
1,1502,Π,10,1370,Win,4,0,4,4.0,18.0,62.0,20,6,Georgetown University C,Georgetown University C,False,False,False,False,,,,,,,,,,,,,,,,,,"Washington, D.C. Regional Tournament",American University,American University,regionals,2018,Alyssa Pronley,Michael Walsh,8th place after round 3: 4 Wins,Opening coin flip: Tails ‐ Lower # = Better Rank,Round 3 coin flip: Tails ‐ Left Side is Defense
